User_ID,Channel,Visitor,Lead,Qualified_Lead,Customer,Date
611,Google Ads,1,0,0,0,2025-07-26
612,Email,1,1,0,0,2025-06-03
613,Instagram,1,0,0,0,2025-10-01
614,Google Ads,1,0,0,0,2025-02-17
615,Organic Search,1,0,0,0,2025-05-17
616,Organic Search,1,1,1,1,2025-01-01
617,Google Ads,1,1,0,0,2025-08-23
618,Facebook Ads,1,0,0,0,2025-09-13
619,Email,1,0,0,0,2025-04-17
620,Email,1,0,0,0,2025-06-22
621,Google Ads,1,0,0,0,2025-05-10
622,Google Ads,1,1,0,0,2025-10-21
623,Facebook Ads,1,1,1,0,2025-02-09
624,Facebook Ads,1,0,0,0,2025-12-04
625,Instagram,1,0,0,0,2025-01-16
626,Facebook Ads,1,1,1,0,2025-05-07
627,Facebook Ads,1,0,0,0,2025-12-15
628,Email,1,0,0,0,2025-07-22
629,Google Ads,1,0,0,0,2025-05-14
630,Facebook Ads,1,0,0,0,2025-09-16
631,Email,1,1,1,0,2025-01-14
632,Organic Search,1,0,0,0,2025-03-07
633,Instagram,1,0,0,0,2025-12-17
634,Instagram,1,0,0,0,2025-12-08
635,Google Ads,1,0,0,0,2025-07-14
636,Facebook Ads,1,0,0,0,2025-04-24
637,Instagram,1,0,0,0,2025-06-08
638,Google Ads,1,1,0,0,2025-06-10
639,Facebook Ads,1,0,0,0,2025-09-11
640,Facebook Ads,1,0,0,0,2025-01-15
641,Google Ads,1,0,0,0,2025-02-06
642,Facebook Ads,1,0,0,0,2025-06-04
643,Google Ads,1,0,0,0,2025-01-27
644,Facebook Ads,1,0,0,0,2025-01-12
645,Google Ads,1,0,0,0,2025-03-08
646,Organic Search,1,0,0,0,2025-01-30
647,Instagram,1,0,0,0,2025-04-06
648,Instagram,1,0,0,0,2025-08-03
649,Email,1,0,0,0,2025-07-13
650,Facebook Ads,1,0,0,0,2025-05-15
651,Google Ads,1,0,0,0,2025-10-17
652,Instagram,1,0,0,0,2025-02-01
653,Instagram,1,0,0,0,2025-02-08
654,Email,1,0,0,0,2025-12-18
655,Facebook Ads,1,0,0,0,2025-07-25
656,Google Ads,1,0,0,0,2025-02-12
657,Facebook Ads,1,0,0,0,2025-12-03
658,Facebook Ads,1,1,0,0,2025-09-16
659,Instagram,1,1,0,0,2025-09-06
660,Instagram,1,0,0,0,2025-03-15
661,Facebook Ads,1,0,0,0,2025-11-15
662,Organic Search,1,0,0,0,2025-10-23
663,Instagram,1,0,0,0,2025-10-01
664,Google Ads,1,0,0,0,2025-11-19
665,Google Ads,1,0,0,0,2025-12-25
666,Google Ads,1,1,1,0,2025-07-09
667,Google Ads,1,0,0,0,2025-05-18
668,Google Ads,1,1,1,0,2025-10-29
669,Google Ads,1,0,0,0,2025-11-07
670,Facebook Ads,1,0,0,0,2025-11-27
671,Google Ads,1,1,0,0,2025-12-19
672,Organic Search,1,0,0,0,2025-10-09
673,Google Ads,1,0,0,0,2025-06-15
674,Instagram,1,0,0,0,2025-10-05
675,Facebook Ads,1,1,1,0,2025-01-26
676,Organic Search,1,0,0,0,2025-03-14
677,Google Ads,1,0,0,0,2025-04-25
678,Facebook Ads,1,0,0,0,2025-02-20
679,Organic Search,1,0,0,0,2025-06-20
680,Organic Search,1,0,0,0,2025-09-25
681,Email,1,0,0,0,2025-01-03
682,Facebook Ads,1,0,0,0,2025-07-29
683,Google Ads,1,1,0,0,2025-12-04
684,Instagram,1,0,0,0,2025-10-28
685,Organic Search,1,0,0,0,2025-12-08
686,Instagram,1,0,0,0,2025-04-25
687,Instagram,1,0,0,0,2025-06-16
688,Facebook Ads,1,1,0,0,2025-09-22
689,Email,1,0,0,0,2025-08-15
690,Google Ads,1,0,0,0,2025-05-31
691,Facebook Ads,1,0,0,0,2025-09-25
692,Facebook Ads,1,0,0,0,2025-04-26
693,Instagram,1,0,0,0,2025-03-29
694,Google Ads,1,0,0,0,2025-11-14
695,Google Ads,1,0,0,0,2025-08-30
696,Instagram,1,0,0,0,2025-12-26
697,Facebook Ads,1,0,0,0,2025-11-25
698,Instagram,1,0,0,0,2025-11-29
699,Google Ads,1,1,1,0,2025-02-09
700,Facebook Ads,1,0,0,0,2025-07-01
701,Instagram,1,0,0,0,2025-07-28
702,Google Ads,1,0,0,0,2025-09-30
703,Facebook Ads,1,0,0,0,2025-04-29
704,Google Ads,1,0,0,0,2025-01-24
705,Google Ads,1,1,0,0,2025-09-15
706,Organic Search,1,0,0,0,2025-04-02
707,Facebook Ads,1,1,0,0,2025-06-10
708,Email,1,0,0,0,2025-05-29
709,Facebook Ads,1,0,0,0,2025-04-27
710,Instagram,1,1,1,0,2025-02-22
711,Email,1,0,0,0,2025-10-29
712,Instagram,1,1,1,0,2025-02-14
713,Facebook Ads,1,0,0,0,2025-09-22
714,Facebook Ads,1,1,1,0,2025-09-19
715,Facebook Ads,1,0,0,0,2025-11-03
716,Organic Search,1,0,0,0,2025-08-22
717,Email,1,0,0,0,2025-02-04
718,Organic Search,1,0,0,0,2025-12-04
719,Google Ads,1,0,0,0,2025-07-16
720,Email,1,0,0,0,2025-01-25
721,Organic Search,1,0,0,0,2025-07-21
722,Google Ads,1,0,0,0,2025-09-30
723,Google Ads,1,1,1,1,2025-02-05
724,Email,1,0,0,0,2025-08-11
725,Instagram,1,0,0,0,2025-12-18
726,Email,1,0,0,0,2025-10-04
727,Google Ads,1,0,0,0,2025-01-18
728,Email,1,0,0,0,2025-07-07
729,Google Ads,1,0,0,0,2025-09-14
730,Google Ads,1,1,0,0,2025-05-22
731,Google Ads,1,1,1,1,2025-05-16
732,Email,1,0,0,0,2025-11-03
733,Instagram,1,0,0,0,2025-03-20
734,Instagram,1,0,0,0,2025-10-19
735,Facebook Ads,1,0,0,0,2025-03-03
736,Organic Search,1,0,0,0,2025-05-09
737,Facebook Ads,1,0,0,0,2025-12-07
738,Email,1,0,0,0,2025-10-25
739,Facebook Ads,1,0,0,0,2025-09-14
740,Facebook Ads,1,0,0,0,2025-07-31
741,Facebook Ads,1,1,1,0,2025-02-23
742,Facebook Ads,1,0,0,0,2025-06-24
743,Email,1,1,1,1,2025-04-10
744,Instagram,1,1,0,0,2025-02-08
745,Google Ads,1,0,0,0,2025-09-20
746,Organic Search,1,0,0,0,2025-05-30
747,Facebook Ads,1,0,0,0,2025-05-01
748,Instagram,1,1,0,0,2025-06-27
749,Organic Search,1,1,0,0,2025-10-28
750,Instagram,1,0,0,0,2025-11-26
751,Google Ads,1,0,0,0,2025-04-30
752,Organic Search,1,1,1,0,2025-03-13
753,Instagram,1,0,0,0,2025-08-07
754,Facebook Ads,1,0,0,0,2025-10-29
755,Google Ads,1,1,1,0,2025-05-03
756,Email,1,0,0,0,2025-09-01
757,Instagram,1,0,0,0,2025-03-16
758,Instagram,1,0,0,0,2025-01-06
759,Organic Search,1,0,0,0,2025-01-21
760,Email,1,0,0,0,2025-07-09
761,Google Ads,1,0,0,0,2025-08-13
762,Facebook Ads,1,1,0,0,2025-04-13
763,Google Ads,1,1,0,0,2025-12-10
764,Email,1,0,0,0,2025-04-09
765,Google Ads,1,1,0,0,2025-11-14
766,Instagram,1,0,0,0,2025-12-29
767,Email,1,0,0,0,2025-03-24
768,Organic Search,1,0,0,0,2025-06-30
769,Facebook Ads,1,0,0,0,2025-06-01
770,Email,1,1,1,0,2025-02-25
771,Google Ads,1,0,0,0,2025-07-09
772,Email,1,1,1,0,2025-01-22
773,Google Ads,1,0,0,0,2025-03-09
774,Facebook Ads,1,0,0,0,2025-07-04
775,Email,1,0,0,0,2025-01-10
776,Google Ads,1,0,0,0,2025-03-07
777,Google Ads,1,0,0,0,2025-09-21
778,Email,1,0,0,0,2025-08-13
779,Email,1,1,1,1,2025-05-03
780,Instagram,1,0,0,0,2025-02-07
781,Instagram,1,0,0,0,2025-05-03
782,Instagram,1,0,0,0,2025-11-14
783,Facebook Ads,1,0,0,0,2025-06-05
784,Facebook Ads,1,0,0,0,2025-10-28
785,Google Ads,1,0,0,0,2025-11-17
786,Organic Search,1,1,1,0,2025-03-08
787,Instagram,1,0,0,0,2025-05-13
788,Facebook Ads,1,0,0,0,2025-12-28
789,Facebook Ads,1,1,1,0,2025-05-20
790,Organic Search,1,0,0,0,2025-03-23
791,Google Ads,1,0,0,0,2025-02-27
792,Instagram,1,0,0,0,2025-05-29
793,Instagram,1,1,0,0,2025-05-11
794,Instagram,1,1,0,0,2025-03-10
795,Google Ads,1,0,0,0,2025-12-11
796,Organic Search,1,1,1,1,2025-09-07
797,Organic Search,1,0,0,0,2025-11-16
798,Instagram,1,1,0,0,2025-06-26
799,Instagram,1,1,0,0,2025-03-13
800,Organic Search,1,0,0,0,2025-01-17
801,Email,1,0,0,0,2025-11-25
802,Google Ads,1,0,0,0,2025-06-09
803,Instagram,1,0,0,0,2025-03-11
804,Instagram,1,0,0,0,2025-04-23
805,Facebook Ads,1,0,0,0,2025-08-20
806,Email,1,0,0,0,2025-01-21
807,Organic Search,1,0,0,0,2025-05-15
808,Organic Search,1,1,1,0,2025-09-20
809,Facebook Ads,1,0,0,0,2025-04-21
810,Google Ads,1,0,0,0,2025-09-03
811,Organic Search,1,0,0,0,2025-10-10
812,Email,1,1,1,0,2025-01-08
813,Google Ads,1,1,1,1,2025-10-11
814,Organic Search,1,0,0,0,2025-07-26
815,Organic Search,1,0,0,0,2025-07-13
816,Instagram,1,0,0,0,2025-02-16
817,Instagram,1,0,0,0,2025-12-08
818,Facebook Ads,1,0,0,0,2025-08-30
819,Google Ads,1,1,1,1,2025-01-10
820,Facebook Ads,1,0,0,0,2025-10-16
821,Email,1,1,1,0,2025-05-11
822,Google Ads,1,0,0,0,2025-09-27
823,Facebook Ads,1,0,0,0,2025-10-29
824,Facebook Ads,1,0,0,0,2025-03-02
825,Instagram,1,0,0,0,2025-06-13
826,Organic Search,1,0,0,0,2025-01-13
827,Facebook Ads,1,0,0,0,2025-09-29
828,Facebook Ads,1,0,0,0,2025-07-27
829,Email,1,0,0,0,2025-09-03
830,Facebook Ads,1,0,0,0,2025-05-13
831,Google Ads,1,1,1,0,2025-09-01
832,Facebook Ads,1,0,0,0,2025-10-21
833,Google Ads,1,1,0,0,2025-02-07
834,Google Ads,1,0,0,0,2025-12-25
835,Facebook Ads,1,0,0,0,2025-02-25
836,Facebook Ads,1,0,0,0,2025-11-15
837,Organic Search,1,1,1,0,2025-02-17
838,Facebook Ads,1,0,0,0,2025-04-15
839,Instagram,1,0,0,0,2025-02-28
840,Instagram,1,0,0,0,2025-03-18
841,Google Ads,1,0,0,0,2025-08-06
842,Instagram,1,0,0,0,2025-02-24
843,Google Ads,1,0,0,0,2025-02-24
844,Organic Search,1,0,0,0,2025-05-09
845,Google Ads,1,1,0,0,2025-03-26
846,Facebook Ads,1,0,0,0,2025-08-02
847,Google Ads,1,0,0,0,2025-04-25
848,Organic Search,1,0,0,0,2025-11-10
849,Instagram,1,0,0,0,2025-10-20
850,Instagram,1,0,0,0,2025-02-18
851,Google Ads,1,0,0,0,2025-03-08
852,Email,1,1,0,0,2025-10-02
853,Google Ads,1,1,0,0,2025-05-09
854,Organic Search,1,1,1,0,2025-01-29
855,Google Ads,1,0,0,0,2025-12-09
856,Google Ads,1,0,0,0,2025-02-02
857,Google Ads,1,0,0,0,2025-04-29
858,Facebook Ads,1,0,0,0,2025-06-29
859,Instagram,1,0,0,0,2025-05-31
860,Google Ads,1,0,0,0,2025-05-13
861,Email,1,0,0,0,2025-11-23
862,Facebook Ads,1,0,0,0,2025-07-04
863,Instagram,1,0,0,0,2025-05-14
864,Facebook Ads,1,0,0,0,2025-06-26
865,Facebook Ads,1,0,0,0,2025-01-22
866,Instagram,1,0,0,0,2025-08-29
867,Google Ads,1,0,0,0,2025-03-18
868,Google Ads,1,0,0,0,2025-07-23
869,Organic Search,1,1,1,0,2025-01-04
870,Organic Search,1,0,0,0,2025-11-24
871,Facebook Ads,1,0,0,0,2025-06-14
872,Facebook Ads,1,0,0,0,2025-05-08
873,Instagram,1,0,0,0,2025-02-14
874,Facebook Ads,1,1,0,0,2025-08-06
875,Google Ads,1,0,0,0,2025-08-23
876,Google Ads,1,0,0,0,2025-05-16
877,Email,1,1,1,0,2025-06-17
878,Instagram,1,0,0,0,2025-08-25
879,Google Ads,1,0,0,0,2025-04-03
880,Google Ads,1,0,0,0,2025-01-05
881,Google Ads,1,0,0,0,2025-06-05
882,Instagram,1,0,0,0,2025-09-02
883,Google Ads,1,0,0,0,2025-12-26
884,Google Ads,1,1,1,1,2025-03-22
885,Email,1,0,0,0,2025-09-04
886,Google Ads,1,0,0,0,2025-12-09
887,Instagram,1,0,0,0,2025-05-17
888,Google Ads,1,1,0,0,2025-03-04
889,Google Ads,1,1,0,0,2025-11-03
890,Google Ads,1,0,0,0,2025-04-26
891,Email,1,1,1,1,2025-04-23
892,Organic Search,1,0,0,0,2025-01-31
893,Email,1,0,0,0,2025-01-07
894,Facebook Ads,1,0,0,0,2025-01-03
895,Instagram,1,0,0,0,2025-11-03
896,Google Ads,1,0,0,0,2025-08-31
897,Facebook Ads,1,1,0,0,2025-02-25
898,Organic Search,1,0,0,0,2025-03-14
899,Google Ads,1,1,0,0,2025-01-10
900,Google Ads,1,0,0,0,2025-03-02
901,Google Ads,1,0,0,0,2025-02-19
902,Google Ads,1,0,0,0,2025-05-02
903,Google Ads,1,0,0,0,2025-06-24
904,Instagram,1,0,0,0,2025-01-01
905,Facebook Ads,1,0,0,0,2025-02-07
906,Organic Search,1,0,0,0,2025-07-09
907,Email,1,0,0,0,2025-03-20
908,Facebook Ads,1,0,0,0,2025-12-11
909,Facebook Ads,1,0,0,0,2025-12-04
910,Facebook Ads,1,0,0,0,2025-07-09
911,Instagram,1,0,0,0,2025-07-03
912,Facebook Ads,1,1,0,0,2025-03-08
913,Instagram,1,0,0,0,2025-01-17
914,Facebook Ads,1,0,0,0,2025-11-12
915,Instagram,1,0,0,0,2025-10-23
916,Facebook Ads,1,0,0,0,2025-07-28
917,Facebook Ads,1,1,0,0,2025-12-11
918,Organic Search,1,0,0,0,2025-02-10
919,Email,1,0,0,0,2025-04-25
920,Google Ads,1,0,0,0,2025-04-10
921,Organic Search,1,0,0,0,2025-12-11
922,Facebook Ads,1,1,1,1,2025-12-15
923,Organic Search,1,0,0,0,2025-05-19
924,Email,1,0,0,0,2025-11-12
925,Facebook Ads,1,0,0,0,2025-11-20
926,Google Ads,1,0,0,0,2025-11-30
927,Facebook Ads,1,0,0,0,2025-10-29
928,Instagram,1,0,0,0,2025-10-21
929,Instagram,1,0,0,0,2025-01-17
930,Facebook Ads,1,1,0,0,2025-11-18
931,Google Ads,1,0,0,0,2025-10-19
932,Email,1,0,0,0,2025-03-15
933,Organic Search,1,0,0,0,2025-09-20
934,Instagram,1,1,1,0,2025-01-16
935,Google Ads,1,0,0,0,2025-01-14
936,Facebook Ads,1,0,0,0,2025-12-02
937,Google Ads,1,0,0,0,2025-10-08
938,Organic Search,1,0,0,0,2025-12-27
939,Google Ads,1,0,0,0,2025-01-04
940,Instagram,1,0,0,0,2025-05-07
941,Facebook Ads,1,0,0,0,2025-11-08
942,Instagram,1,0,0,0,2025-01-06
943,Instagram,1,0,0,0,2025-05-09
944,Email,1,1,0,0,2025-08-20
945,Google Ads,1,1,0,0,2025-11-09
946,Google Ads,1,0,0,0,2025-07-14
947,Google Ads,1,0,0,0,2025-03-06
948,Organic Search,1,0,0,0,2025-11-17
949,Organic Search,1,0,0,0,2025-04-13
950,Instagram,1,0,0,0,2025-10-04
951,Instagram,1,0,0,0,2025-06-07
952,Instagram,1,0,0,0,2025-08-12
953,Google Ads,1,1,1,1,2025-10-16
954,Organic Search,1,0,0,0,2025-10-05
955,Facebook Ads,1,0,0,0,2025-07-01
956,Facebook Ads,1,0,0,0,2025-01-04
957,Instagram,1,0,0,0,2025-08-03
958,Google Ads,1,0,0,0,2025-08-05
959,Google Ads,1,0,0,0,2025-07-28
960,Email,1,1,1,0,2025-03-15
961,Google Ads,1,0,0,0,2025-08-15
962,Instagram,1,1,0,0,2025-04-03
963,Google Ads,1,0,0,0,2025-03-06
964,Facebook Ads,1,0,0,0,2025-11-17
965,Facebook Ads,1,0,0,0,2025-01-10
966,Facebook Ads,1,1,0,0,2025-10-30
967,Email,1,1,1,1,2025-11-18
968,Facebook Ads,1,0,0,0,2025-11-01
969,Instagram,1,1,0,0,2025-10-05
970,Facebook Ads,1,1,0,0,2025-03-27
971,Instagram,1,0,0,0,2025-01-26
972,Organic Search,1,0,0,0,2025-08-06
973,Email,1,1,1,0,2025-04-05
974,Google Ads,1,1,0,0,2025-09-01
975,Google Ads,1,0,0,0,2025-04-17
976,Facebook Ads,1,1,0,0,2025-09-05
977,Instagram,1,0,0,0,2025-01-14
978,Google Ads,1,0,0,0,2025-06-10
979,Facebook Ads,1,0,0,0,2025-03-12
980,Instagram,1,0,0,0,2025-06-01
981,Facebook Ads,1,0,0,0,2025-03-16
982,Email,1,0,0,0,2025-08-03
983,Google Ads,1,1,1,0,2025-02-20
984,Google Ads,1,0,0,0,2025-05-23
985,Email,1,0,0,0,2025-02-05
986,Facebook Ads,1,0,0,0,2025-06-16
987,Instagram,1,0,0,0,2025-08-24
988,Facebook Ads,1,1,1,0,2025-09-17
989,Google Ads,1,0,0,0,2025-07-11
990,Email,1,1,0,0,2025-07-21
991,Email,1,0,0,0,2025-09-19
992,Instagram,1,0,0,0,2025-07-04
993,Facebook Ads,1,0,0,0,2025-06-07
994,Instagram,1,0,0,0,2025-09-03
995,Facebook Ads,1,0,0,0,2025-04-20
996,Google Ads,1,0,0,0,2025-04-09
997,Organic Search,1,0,0,0,2025-08-29
998,Google Ads,1,0,0,0,2025-07-21
999,Organic Search,1,0,0,0,2025-05-02
1000,Facebook Ads,1,0,0,0,2025-04-27
1001,Google Ads,1,0,0,0,2025-04-06
1002,Instagram,1,0,0,0,2025-08-22
1003,Organic Search,1,1,1,0,2025-03-08
1004,Email,1,0,0,0,2025-08-06
1005,Email,1,0,0,0,2025-01-15
1006,Instagram,1,1,0,0,2025-09-30
1007,Instagram,1,0,0,0,2025-08-07
1008,Email,1,0,0,0,2025-10-01
1009,Google Ads,1,0,0,0,2025-05-27
1010,Facebook Ads,1,0,0,0,2025-11-28
1011,Google Ads,1,1,0,0,2025-12-10
1012,Organic Search,1,1,0,0,2025-06-01
1013,Organic Search,1,1,0,0,2025-12-13
1014,Google Ads,1,0,0,0,2025-10-31
1015,Email,1,0,0,0,2025-01-15
1016,Organic Search,1,1,0,0,2025-12-20
1017,Google Ads,1,0,0,0,2025-03-25
1018,Instagram,1,0,0,0,2025-07-11
1019,Organic Search,1,0,0,0,2025-02-10
1020,Google Ads,1,0,0,0,2025-12-18
1021,Instagram,1,0,0,0,2025-11-20
1022,Facebook Ads,1,1,0,0,2025-09-18
1023,Organic Search,1,1,1,1,2025-11-05
1024,Organic Search,1,0,0,0,2025-05-16
1025,Organic Search,1,0,0,0,2025-10-05
1026,Facebook Ads,1,0,0,0,2025-04-16
1027,Organic Search,1,1,1,1,2025-01-07
1028,Email,1,0,0,0,2025-10-29
1029,Facebook Ads,1,0,0,0,2025-01-30
1030,Email,1,0,0,0,2025-05-06
1031,Google Ads,1,0,0,0,2025-12-23
1032,Instagram,1,0,0,0,2025-03-20
1033,Google Ads,1,1,0,0,2025-03-08
1034,Google Ads,1,0,0,0,2025-01-23
1035,Google Ads,1,0,0,0,2025-07-08
1036,Instagram,1,0,0,0,2025-03-15
1037,Facebook Ads,1,0,0,0,2025-01-05
1038,Email,1,1,0,0,2025-03-23
1039,Google Ads,1,0,0,0,2025-01-25
1040,Facebook Ads,1,1,1,0,2025-09-21
1041,Instagram,1,0,0,0,2025-01-02
1042,Email,1,0,0,0,2025-10-05
1043,Facebook Ads,1,0,0,0,2025-11-24
1044,Instagram,1,0,0,0,2025-12-09
1045,Organic Search,1,0,0,0,2025-08-12
1046,Instagram,1,0,0,0,2025-03-13
1047,Google Ads,1,0,0,0,2025-03-09
1048,Google Ads,1,0,0,0,2025-11-16
1049,Organic Search,1,1,1,0,2025-04-04
1050,Google Ads,1,1,1,0,2025-01-19
1051,Organic Search,1,0,0,0,2025-05-08
1052,Instagram,1,1,0,0,2025-12-09
1053,Organic Search,1,0,0,0,2025-03-23
1054,Email,1,0,0,0,2025-09-11
1055,Organic Search,1,1,0,0,2025-08-09
1056,Facebook Ads,1,0,0,0,2025-12-09
1057,Email,1,0,0,0,2025-04-07
1058,Facebook Ads,1,0,0,0,2025-02-21
1059,Facebook Ads,1,1,1,0,2025-06-24
1060,Instagram,1,0,0,0,2025-12-04
1061,Organic Search,1,0,0,0,2025-07-01
1062,Organic Search,1,0,0,0,2025-12-19
1063,Email,1,0,0,0,2025-04-25
1064,Facebook Ads,1,0,0,0,2025-12-14
1065,Facebook Ads,1,0,0,0,2025-01-01
1066,Email,1,1,1,1,2025-03-04
1067,Google Ads,1,0,0,0,2025-09-05
1068,Google Ads,1,0,0,0,2025-08-19
1069,Facebook Ads,1,0,0,0,2025-08-14
1070,Facebook Ads,1,0,0,0,2025-01-19
1071,Facebook Ads,1,1,0,0,2025-01-31
1072,Google Ads,1,0,0,0,2025-11-29
1073,Google Ads,1,0,0,0,2025-05-01
1074,Google Ads,1,0,0,0,2025-01-24
1075,Organic Search,1,0,0,0,2025-11-21
1076,Facebook Ads,1,0,0,0,2025-07-30
1077,Facebook Ads,1,0,0,0,2025-06-10
1078,Instagram,1,0,0,0,2025-09-12
1079,Google Ads,1,0,0,0,2025-02-28
1080,Organic Search,1,0,0,0,2025-04-24
1081,Email,1,0,0,0,2025-06-09
1082,Google Ads,1,1,1,0,2025-08-08
1083,Facebook Ads,1,0,0,0,2025-12-23
1084,Organic Search,1,0,0,0,2025-06-18
1085,Organic Search,1,0,0,0,2025-01-12
1086,Facebook Ads,1,0,0,0,2025-08-30
1087,Instagram,1,0,0,0,2025-05-19
1088,Google Ads,1,0,0,0,2025-04-07
1089,Organic Search,1,0,0,0,2025-05-27
1090,Google Ads,1,0,0,0,2025-07-01
1091,Organic Search,1,0,0,0,2025-02-26
1092,Instagram,1,0,0,0,2025-02-11
1093,Instagram,1,0,0,0,2025-12-20
1094,Instagram,1,0,0,0,2025-07-18
1095,Google Ads,1,0,0,0,2025-01-31
1096,Google Ads,1,0,0,0,2025-06-29
1097,Google Ads,1,0,0,0,2025-01-02
1098,Google Ads,1,1,1,1,2025-10-15
1099,Email,1,0,0,0,2025-05-18
1100,Facebook Ads,1,1,1,0,2025-04-15
1101,Google Ads,1,0,0,0,2025-08-06
1102,Organic Search,1,0,0,0,2025-08-10
1103,Organic Search,1,0,0,0,2025-11-27
1104,Organic Search,1,1,1,0,2025-04-15
1105,Organic Search,1,0,0,0,2025-05-07
1106,Google Ads,1,0,0,0,2025-09-22
1107,Facebook Ads,1,0,0,0,2025-07-19
1108,Email,1,0,0,0,2025-09-09
1109,Instagram,1,0,0,0,2025-01-15
1110,Google Ads,1,1,0,0,2025-08-14
1111,Email,1,1,1,1,2025-12-19
1112,Google Ads,1,0,0,0,2025-04-15
1113,Google Ads,1,1,0,0,2025-08-21
1114,Instagram,1,0,0,0,2025-11-15
1115,Instagram,1,0,0,0,2025-08-07
1116,Instagram,1,0,0,0,2025-10-04
1117,Google Ads,1,0,0,0,2025-09-18
1118,Organic Search,1,1,1,0,2025-12-07
1119,Facebook Ads,1,0,0,0,2025-12-02
1120,Google Ads,1,0,0,0,2025-07-09
1121,Organic Search,1,0,0,0,2025-07-17
1122,Organic Search,1,0,0,0,2025-12-19
1123,Organic Search,1,0,0,0,2025-10-04
1124,Email,1,1,0,0,2025-12-02
1125,Instagram,1,0,0,0,2025-02-08
1126,Instagram,1,0,0,0,2025-06-11
1127,Google Ads,1,0,0,0,2025-05-01
1128,Facebook Ads,1,0,0,0,2025-09-19
1129,Facebook Ads,1,0,0,0,2025-08-04
1130,Facebook Ads,1,0,0,0,2025-11-08
1131,Email,1,0,0,0,2025-02-18
1132,Facebook Ads,1,0,0,0,2025-04-02
1133,Google Ads,1,0,0,0,2025-05-09
1134,Google Ads,1,0,0,0,2025-11-17
1135,Instagram,1,0,0,0,2025-01-28
1136,Google Ads,1,0,0,0,2025-12-22
1137,Organic Search,1,0,0,0,2025-05-28
1138,Facebook Ads,1,1,0,0,2025-11-24
1139,Facebook Ads,1,0,0,0,2025-03-06
1140,Instagram,1,0,0,0,2025-08-06
1141,Email,1,0,0,0,2025-02-20
1142,Facebook Ads,1,0,0,0,2025-11-01
1143,Instagram,1,0,0,0,2025-03-15
1144,Instagram,1,1,0,0,2025-07-18
1145,Facebook Ads,1,0,0,0,2025-07-11
1146,Organic Search,1,0,0,0,2025-07-08
1147,Email,1,0,0,0,2025-01-12
1148,Instagram,1,0,0,0,2025-08-27
1149,Organic Search,1,0,0,0,2025-12-26
1150,Organic Search,1,1,1,0,2025-03-22
1151,Email,1,0,0,0,2025-09-27
1152,Email,1,0,0,0,2025-10-17
1153,Instagram,1,0,0,0,2025-02-17
1154,Instagram,1,0,0,0,2025-11-13
1155,Instagram,1,0,0,0,2025-07-28
1156,Email,1,0,0,0,2025-02-04
1157,Google Ads,1,0,0,0,2025-04-29
1158,Organic Search,1,0,0,0,2025-03-06
1159,Organic Search,1,0,0,0,2025-11-11
1160,Google Ads,1,1,1,1,2025-08-30
1161,Email,1,0,0,0,2025-02-05
1162,Google Ads,1,0,0,0,2025-09-09
1163,Facebook Ads,1,0,0,0,2025-08-31
1164,Email,1,0,0,0,2025-02-11
1165,Google Ads,1,0,0,0,2025-03-10
1166,Email,1,0,0,0,2025-04-17
1167,Email,1,0,0,0,2025-02-08
1168,Instagram,1,1,0,0,2025-03-10
1169,Google Ads,1,0,0,0,2025-06-29
1170,Facebook Ads,1,0,0,0,2025-01-12
1171,Instagram,1,0,0,0,2025-12-05
1172,Organic Search,1,0,0,0,2025-07-23
1173,Instagram,1,0,0,0,2025-02-05
1174,Facebook Ads,1,1,0,0,2025-05-06
1175,Instagram,1,0,0,0,2025-03-04
1176,Instagram,1,0,0,0,2025-11-28
1177,Email,1,0,0,0,2025-03-23
1178,Google Ads,1,0,0,0,2025-11-03
1179,Email,1,0,0,0,2025-10-26
1180,Instagram,1,0,0,0,2025-02-03
1181,Organic Search,1,0,0,0,2025-08-28
1182,Facebook Ads,1,0,0,0,2025-04-07
1183,Instagram,1,0,0,0,2025-02-18
1184,Organic Search,1,1,0,0,2025-05-26
1185,Google Ads,1,0,0,0,2025-05-05
1186,Organic Search,1,1,1,1,2025-07-08
1187,Instagram,1,0,0,0,2025-02-26
1188,Google Ads,1,0,0,0,2025-12-15
1189,Facebook Ads,1,0,0,0,2025-04-19
1190,Email,1,0,0,0,2025-01-05
1191,Google Ads,1,0,0,0,2025-01-24
1192,Instagram,1,0,0,0,2025-08-09
1193,Facebook Ads,1,0,0,0,2025-11-11
1194,Instagram,1,1,1,0,2025-10-21
1195,Google Ads,1,0,0,0,2025-01-10
1196,Organic Search,1,0,0,0,2025-06-14
1197,Organic Search,1,0,0,0,2025-08-03
1198,Organic Search,1,1,0,0,2025-05-06
1199,Email,1,0,0,0,2025-09-24
1200,Google Ads,1,0,0,0,2025-10-07
1201,Email,1,1,1,0,2025-03-29
1202,Google Ads,1,0,0,0,2025-04-24
1203,Google Ads,1,1,0,0,2025-01-21
1204,Facebook Ads,1,0,0,0,2025-05-28
1205,Facebook Ads,1,0,0,0,2025-09-02
1206,Email,1,1,1,0,2025-09-23
1207,Instagram,1,0,0,0,2025-08-05
1208,Facebook Ads,1,0,0,0,2025-08-28
1209,Facebook Ads,1,0,0,0,2025-08-20
1210,Organic Search,1,0,0,0,2025-08-20
1211,Facebook Ads,1,0,0,0,2025-08-30
1212,Facebook Ads,1,0,0,0,2025-07-09
